Time [s], X-Pos [m], Y-Pos [m], phi [rad], dphi [rad/s], Path Vel [m/s], v_l [rpm], v_r [rpm]
236.8,23.6645,0.00539539,0.0469238,0.0272022,0.1,122,133
236.85,23.6695,0.00563333,0.0482937,0.0275964,0.1,122,133
236.9,23.6745,0.00587817,0.0496834,0.0279907,0.1,122,133
236.95,23.6795,0.00612999,0.0510928,0.0283849,0.1,122,133
237,23.6845,0.00638891,0.0525219,0.0287791,0.1,121,133
237.05,23.6895,0.006655,0.0539707,0.0291734,0.1,121,133
237.1,23.6945,0.00692838,0.0554392,0.0295676,0.1,121,133
237.15,23.6995,0.00720914,0.0569275,0.0299618,0.1,121,133
237.2,23.7045,0.00749738,0.0584354,0.0303561,0.1,121,134
237.25,23.7095,0.0077932,0.0599631,0.0307503,0.1,121,134
237.3,23.7145,0.00809669,0.0615105,0.0311445,0.1,121,134
237.35,23.7194,0.00840795,0.0630775,0.0315388,0.1,121,134
237.4,23.7244,0.00872708,0.0646643,0.031933,0.1,121,134
237.45,23.7294,0.00905417,0.0662708,0.0323272,0.1,121,134
237.5,23.7344,0.00938933,0.0678971,0.0327215,0.1,121,134
237.55,23.7394,0.00973265,0.069543,0.0331157,0.1,121,134
237.6,23.7444,0.0100842,0.0712086,0.0335099,0.1,120,134
237.65,23.7494,0.0104442,0.072894,0.0339042,0.1,120,134
237.7,23.7544,0.0108126,0.074599,0.0342984,0.1,120,134
237.75,23.7593,0.0111895,0.0763238,0.0346926,0.1,120,134
237.8,23.7643,0.0115751,0.0780683,0.0350869,0.1,120,134
237.85,23.7693,0.0119694,0.0798325,0.0354811,0.1,120,135
237.9,23.7743,0.0123726,0.0816164,0.0358753,0.1,120,135
237.95,23.7793,0.0127847,0.08342,0.0362696,0.1,120,135
238,23.7843,0.0132059,0.0852434,0.0366638,0.1,120,135
238.05,23.7892,0.0136362,0.0870864,0.0370581,0.1,120,135
238.1,23.7942,0.0140757,0.0889492,0.0374523,0.1,120,135
238.15,23.7992,0.0145245,0.0908317,0.0378465,0.1,120,135
238.2,23.8042,0.0149828,0.0927338,0.0382408,0.1,120,135
238.25,23.8092,0.0154505,0.0946557,0.038635,0.1,119,135
238.3,23.8141,0.0159279,0.0965973,0.0390292,0.1,119,135
238.35,23.8191,0.016415,0.0985586,0.0394235,0.1,119,135
238.4,23.8241,0.016912,0.10054,0.0398177,0.1,119,135
238.45,23.8291,0.0174188,0.10254,0.0402119,0.1,119,136
238.5,23.834,0.0179356,0.104561,0.0406062,0.1,119,136
238.55,23.839,0.0184625,0.106601,0.0410004,0.1,119,136
238.6,23.844,0.0189996,0.108661,0.0413946,0.1,119,136
238.65,23.849,0.019547,0.11074,0.0417889,0.1,119,136
238.7,23.8539,0.0201048,0.11284,0.0421831,0.1,119,136
238.75,23.8589,0.0206731,0.114959,0.0425773,0.1,119,136
238.8,23.8639,0.0212519,0.117098,0.0429716,0.1,119,136
238.85,23.8688,0.0218414,0.119256,0.0433658,0.1,118,136
238.9,23.8738,0.0224417,0.121434,0.04376,0.1,118,136
238.95,23.8787,0.0230528,0.123632,0.0441543,0.1,118,136
239,23.8837,0.0236749,0.12585,0.0445485,0.1,118,136
239.05,23.8887,0.024308,0.128087,0.0449427,0.1,118,137
239.1,23.8936,0.0249523,0.130344,0.045337,0.1,118,137
239.15,23.8986,0.0256078,0.132621,0.0457312,0.1,118,137
239.2,23.9035,0.0262746,0.134917,0.0461254,0.1,118,137
239.25,23.9085,0.0269529,0.137233,0.0465197,0.1,118,137
239.3,23.9134,0.0276427,0.139569,0.0469139,0.1,118,137
239.35,23.9184,0.0283441,0.141924,0.0473082,0.1,118,137
239.4,23.9233,0.0290572,0.1443,0.0477024,0.1,118,137
239.45,23.9283,0.0297821,0.146695,0.0480966,0.1,117,137
239.5,23.9332,0.0305189,0.149109,0.0484909,0.1,117,137
239.55,23.9382,0.0312677,0.151544,0.0488851,0.1,117,137
239.6,23.9431,0.0320286,0.153998,0.0492793,0.1,117,137
239.65,23.9481,0.0328016,0.156472,0.0496736,0.1,117,137
239.7,23.953,0.033587,0.158965,0.0500678,0.1,117,138
239.75,23.9579,0.0343846,0.161478,0.050462,0.1,117,138
239.8,23.9629,0.0351948,0.164011,0.0508563,0.1,117,138
239.85,23.9678,0.0360174,0.166564,0.0512505,0.1,117,138
239.9,23.9727,0.0368527,0.169136,0.0516447,0.1,117,138
239.95,23.9777,0.0377008,0.171729,0.052039,0.1,117,138
240,23.9826,0.0385616,0.17434,0.0524332,0.1,117,138
240.05,23.9875,0.0394354,0.176972,0.0528274,0.1,117,138
240.1,23.9924,0.0403222,0.179623,0.0532217,0.1,116,138
240.15,23.9973,0.041222,0.182294,0.0536159,0.1,116,138
240.2,24.0023,0.0421351,0.184985,0.0540101,0.1,116,138
240.25,24.0072,0.0430614,0.187695,0.0544044,0.1,116,138
240.3,24.0121,0.044001,0.190425,0.0547986,0.1,116,139
240.35,24.017,0.0449542,0.193175,0.0551928,0.1,116,139
240.4,24.0219,0.0459208,0.195944,0.0555871,0.1,116,139
240.45,24.0268,0.0469011,0.198734,0.0559813,0.1,116,139
240.5,24.0317,0.0478951,0.201543,0.0563755,0.1,116,139
240.55,24.0366,0.048903,0.204371,0.0567698,0.1,116,139
240.6,24.0415,0.0499247,0.20722,0.057164,0.1,116,139
240.65,24.0464,0.0509604,0.210088,0.0575583,0.1,116,139
240.7,24.0513,0.0520102,0.212975,0.0579525,0.1,115,139
240.75,24.0562,0.0530741,0.215883,0.0583467,0.1,115,139
240.8,24.061,0.0541523,0.21881,0.058741,0.1,115,139
240.85,24.0659,0.0552448,0.221757,0.0591352,0.1,115,139
240.9,24.0708,0.0563518,0.224724,0.0595294,0.1,115,139
240.95,24.0757,0.0574732,0.22771,0.0599237,0.1,115,140
241,24.0805,0.0586093,0.230716,0.0603179,0.1,115,140
241.05,24.0854,0.05976,0.233742,0.0607121,0.1,115,140
241.1,24.0903,0.0609255,0.236787,0.0611064,0.1,115,140
241.15,24.0951,0.0621058,0.239852,0.0615006,0.1,115,140
241.2,24.1,0.0633011,0.242937,0.0618948,0.1,115,140
241.25,24.1048,0.0645114,0.246042,0.0622891,0.1,115,140
241.3,24.1097,0.0657368,0.249166,0.0626833,0.1,115,140
241.35,24.1145,0.0669774,0.25231,0.0630775,0.1,114,140
241.4,24.1194,0.0682332,0.255474,0.0634718,0.1,114,140
241.45,24.1242,0.0695044,0.258657,0.063866,0.1,114,140
241.5,24.129,0.0707911,0.26186,0.0642602,0.1,114,140
241.55,24.1339,0.0720933,0.265083,0.0646545,0.1,114,141
241.6,24.1387,0.073411,0.268326,0.0650487,0.1,114,141
241.65,24.1435,0.0747445,0.271588,0.0654429,0.1,114,141
241.7,24.1483,0.0760937,0.27487,0.0658372,0.1,114,141
241.75,24.1531,0.0774587,0.278172,0.0662314,0.1,114,141
241.8,24.1579,0.0788397,0.281493,0.0666256,0.1,114,141
241.85,24.1627,0.0802366,0.284834,0.0670199,0.1,114,141
241.9,24.1675,0.0816497,0.288195,0.0674141,0.1,114,141
241.95,24.1723,0.0830789,0.291576,0.0678084,0.1,113,141
242,24.1771,0.0845243,0.294976,0.0682026,0.1,113,141
242.05,24.1819,0.0859861,0.298396,0.0685968,0.1,113,141
242.1,24.1867,0.0874642,0.301836,0.0689911,0.1,113,141
242.15,24.1914,0.0889588,0.305295,0.0693853,0.1,113,142
242.2,24.1962,0.09047,0.308774,0.0697795,0.1,113,142
242.25,24.201,0.0919978,0.312273,0.0701738,0.1,113,142
242.3,24.2057,0.0935423,0.315792,0.070568,0.1,113,142
242.35,24.2105,0.0951035,0.31933,0.0709622,0.1,113,142
242.4,24.2152,0.0966816,0.322888,0.0713565,0.1,113,142
242.45,24.22,0.0982766,0.326466,0.0717507,0.1,113,142
242.5,24.2247,0.0998886,0.330063,0.0721449,0.1,113,142
242.55,24.2294,0.101518,0.33368,0.0725392,0.1,112,142
242.6,24.2341,0.103164,0.337317,0.0729334,0.1,112,142
242.65,24.2388,0.104827,0.340974,0.0733276,0.1,112,142
242.7,24.2436,0.106508,0.34465,0.0737219,0.1,112,142
242.75,24.2483,0.108206,0.348346,0.0741161,0.1,112,142
242.8,24.253,0.109921,0.352061,0.0745103,0.1,112,143
242.85,24.2576,0.111654,0.355797,0.0749046,0.1,112,143
242.9,24.2623,0.113405,0.359552,0.0752988,0.1,112,143
242.95,24.267,0.115173,0.363327,0.075693,0.1,112,143
243,24.2717,0.116959,0.367121,0.0760873,0.1,112,143
243.05,24.2763,0.118762,0.370935,0.0764815,0.1,112,143
243.1,24.281,0.120584,0.374769,0.0768757,0.1,112,143
243.15,24.2856,0.122423,0.378623,0.07727,0.1,112,143
243.2,24.2903,0.12428,0.382496,0.0776642,0.1,111,143
243.25,24.2949,0.126155,0.386389,0.0780584,0.1,111,143
243.3,24.2996,0.128048,0.390302,0.0784527,0.1,111,143
243.35,24.3042,0.12996,0.394235,0.0788469,0.1,111,143
243.4,24.3088,0.131889,0.398187,0.0792412,0.1,111,144
243.45,24.3134,0.133837,0.402159,0.0796354,0.1,111,144
243.5,24.318,0.135804,0.40615,0.0800296,0.1,111,144
243.55,24.3226,0.137788,0.410162,0.0804239,0.1,111,144
243.6,24.3272,0.139791,0.414193,0.0808181,0.1,111,144
243.65,24.3317,0.141813,0.418243,0.0812123,0.1,111,144
243.7,24.3363,0.143853,0.422314,0.0816066,0.1,111,144
243.75,24.3409,0.145911,0.426404,0.0820008,0.1,111,144
243.8,24.3454,0.147989,0.430514,0.082395,0.1,110,144
243.85,24.3499,0.150085,0.434644,0.0827893,0.1,110,144
243.9,24.3545,0.1522,0.438793,0.0831835,0.1,110,144
243.95,24.359,0.154333,0.442962,0.0835777,0.1,110,144
244,24.3635,0.156486,0.447151,0.083972,0.1,110,144
244.05,24.368,0.158657,0.451359,0.0843662,0.1,110,145
244.1,24.3725,0.160848,0.455587,0.0847604,0.1,110,145
244.15,24.377,0.163057,0.459835,0.0851547,0.1,110,145
244.2,24.3815,0.165286,0.464103,0.0855489,0.1,110,145
244.25,24.3859,0.167533,0.46839,0.0859431,0.1,110,145
244.3,24.3904,0.1698,0.472697,0.0863374,0.1,110,145
244.35,24.3948,0.172086,0.477024,0.0867316,0.1,110,145
244.4,24.3993,0.174392,0.48137,0.0871258,0.1,110,145
244.45,24.4037,0.176716,0.485736,0.0875201,0.1,109,145
244.5,24.4081,0.17906,0.490122,0.0879143,0.1,109,145
244.55,24.4125,0.181424,0.494528,0.0883085,0.1,109,145
244.6,24.4169,0.183806,0.498953,0.0887028,0.1,109,145
244.65,24.4213,0.186209,0.503398,0.089097,0.1,109,146
244.7,24.4257,0.188631,0.507863,0.0894913,0.1,109,146
244.75,24.43,0.191072,0.512347,0.0898855,0.1,109,146
244.8,24.4344,0.193533,0.516851,0.0902797,0.1,109,146
244.85,24.4387,0.196013,0.521375,0.090674,0.1,109,146
244.9,24.4431,0.198514,0.525919,0.0910682,0.1,109,146
244.95,24.4474,0.201033,0.530482,0.0914624,0.1,109,146
245,24.4517,0.203573,0.535065,0.0918567,0.1,109,146
245.05,24.456,0.206132,0.539668,0.0922509,0.1,108,146
245.1,24.4603,0.208712,0.54429,0.0926451,0.1,108,146
245.15,24.4645,0.21131,0.548932,0.0930394,0.1,108,146
245.2,24.4688,0.213929,0.553594,0.0934336,0.1,108,146
245.25,24.473,0.216568,0.558276,0.0938278,0.1,108,147
245.3,24.4773,0.219227,0.562977,0.0942221,0.1,108,147
245.35,24.4815,0.221905,0.567698,0.0946163,0.1,108,147
245.4,24.4857,0.224603,0.572438,0.0950105,0.1,108,147
245.45,24.4899,0.227322,0.577199,0.0954048,0.1,108,147
245.5,24.4941,0.23006,0.581979,0.095799,0.1,108,147
245.55,24.4983,0.232819,0.586779,0.0961932,0.1,108,147
245.6,24.5024,0.235597,0.591598,0.0965875,0.1,108,147
245.65,24.5066,0.238396,0.596438,0.0969817,0.1,107,147
245.7,24.5107,0.241214,0.601296,0.0973759,0.1,107,147
245.75,24.5148,0.244053,0.606175,0.0977702,0.1,107,147
245.8,24.5189,0.246911,0.611073,0.0981644,0.1,107,147
245.85,24.523,0.24979,0.615992,0.0985586,0.1,107,147
245.9,24.5271,0.252689,0.620929,0.0989529,0.1,107,148
245.95,24.5311,0.255608,0.625887,0.0993471,0.1,107,148
246,24.5352,0.258547,0.630864,0.0997414,0.1,107,148
246.05,24.5392,0.261507,0.635861,0.100136,0.1,107,148
246.1,24.5432,0.264486,0.640878,0.10053,0.1,107,148
246.15,24.5472,0.267486,0.645914,0.100924,0.1,107,148
246.2,24.5512,0.270505,0.65097,0.101318,0.1,107,148
246.25,24.5552,0.273545,0.656046,0.101713,0.1,107,148
246.3,24.5591,0.276605,0.661141,0.102107,0.1,106,148
246.35,24.5631,0.279685,0.666256,0.102501,0.1,106,148
246.4,24.567,0.282786,0.671391,0.102895,0.1,106,148
246.45,24.5709,0.285906,0.676546,0.103289,0.1,106,148
246.5,24.5748,0.289047,0.68172,0.103684,0.1,106,149
246.55,24.5787,0.292207,0.686914,0.104078,0.1,106,149
246.6,24.5825,0.295388,0.692128,0.104472,0.1,106,149
246.65,24.5864,0.298589,0.697362,0.104866,0.1,106,149
246.7,24.5902,0.30181,0.702615,0.105261,0.1,106,149
246.75,24.594,0.305051,0.707888,0.105655,0.1,106,149
246.8,24.5978,0.308312,0.71318,0.106049,0.1,106,149
246.85,24.6016,0.311594,0.718493,0.106443,0.1,106,149
246.9,24.6053,0.314895,0.723825,0.106838,0.1,105,149
246.95,24.6091,0.318216,0.729176,0.107232,0.1,105,149
247,24.6128,0.321557,0.734548,0.107626,0.1,105,149
247.05,24.6165,0.324919,0.739939,0.10802,0.1,105,149
247.1,24.6202,0.3283,0.74535,0.108415,0.1,105,149
247.15,24.6238,0.331701,0.75078,0.108809,0.1,105,150
247.2,24.6275,0.335122,0.756231,0.109203,0.1,105,150
247.25,24.6311,0.338563,0.761701,0.109597,0.1,105,150
247.3,24.6347,0.342023,0.76719,0.109991,0.1,105,150
247.35,24.6383,0.345504,0.7727,0.110386,0.1,105,150
247.4,24.6419,0.349004,0.778229,0.11078,0.1,105,150
247.45,24.6454,0.352524,0.783778,0.111174,0.1,105,150
247.5,24.6489,0.356064,0.789336,0.11101,0.1,105,150
247.55,24.6525,0.359623,0.794877,0.110615,0.1,105,150
247.6,24.656,0.363202,0.800398,0.110221,0.1,105,150
247.65,24.6594,0.366799,0.805899,0.109827,0.1,105,150
247.7,24.6629,0.370416,0.811381,0.109433,0.1,105,150
247.75,24.6663,0.374052,0.816842,0.109038,0.1,105,150
247.8,24.6697,0.377706,0.822285,0.108644,0.1,105,150
247.85,24.6731,0.381379,0.827707,0.10825,0.1,105,149
247.9,24.6765,0.38507,0.83311,0.107856,0.1,105,149
247.95,24.6798,0.388779,0.838492,0.107462,0.1,105,149
248,24.6832,0.392506,0.843856,0.107067,0.1,105,149
248.05,24.6865,0.396251,0.849199,0.106673,0.1,106,149
248.1,24.6898,0.400014,0.854523,0.106279,0.1,106,149
248.15,24.6931,0.403794,0.859827,0.105885,0.1,106,149
248.2,24.6963,0.407591,0.865111,0.10549,0.1,106,149
248.25,24.6995,0.411405,0.870376,0.105096,0.1,106,149
248.3,24.7027,0.415237,0.875621,0.104702,0.1,106,149
248.35,24.7059,0.419085,0.880846,0.104308,0.1,106,149
248.4,24.7091,0.422949,0.886052,0.103913,0.1,106,149
248.45,24.7123,0.426831,0.891238,0.103519,0.1,106,148
248.5,24.7154,0.430728,0.896404,0.103125,0.1,106,148
248.55,24.7185,0.434641,0.90155,0.102731,0.1,106,148
248.6,24.7216,0.438571,0.906677,0.102336,0.1,106,148
248.65,24.7247,0.442516,0.911784,0.101942,0.1,106,148
248.7,24.7277,0.446477,0.916871,0.101548,0.1,107,148
248.75,24.7308,0.450453,0.921939,0.101154,0.1,107,148
248.8,24.7338,0.454445,0.926986,0.10076,0.1,107,148
248.85,24.7368,0.458451,0.932015,0.100365,0.1,107,148
248.9,24.7397,0.462473,0.937023,0.0999711,0.1,107,148
248.95,24.7427,0.466509,0.942012,0.0995768,0.1,107,148
249,24.7456,0.47056,0.946981,0.0991826,0.1,107,148
249.05,24.7485,0.474626,0.95193,0.0987884,0.1,107,148
249.1,24.7514,0.478706,0.956859,0.0983941,0.1,107,147
249.15,24.7543,0.4828,0.961769,0.0979999,0.1,107,147
249.2,24.7571,0.486908,0.966659,0.0976057,0.1,107,147
249.25,24.76,0.49103,0.97153,0.0972114,0.1,107,147
249.3,24.7628,0.495165,0.976381,0.0968172,0.1,108,147
249.35,24.7656,0.499314,0.981212,0.096423,0.1,108,147
249.4,24.7683,0.503477,0.986023,0.0960287,0.1,108,147
249.45,24.7711,0.507653,0.990814,0.0956345,0.1,108,147
249.5,24.7738,0.511842,0.995586,0.0952403,0.1,108,147
249.55,24.7765,0.516043,1.00034,0.094846,0.1,108,147
249.6,24.7792,0.520258,1.00507,0.0944518,0.1,108,147
249.65,24.7819,0.524485,1.00978,0.0940576,0.1,108,147
249.7,24.7845,0.528725,1.01448,0.0936633,0.1,108,146
249.75,24.7872,0.532978,1.01915,0.0932691,0.1,108,146
249.8,24.7898,0.537242,1.0238,0.0928749,0.1,108,146
249.85,24.7924,0.541518,1.02844,0.0924806,0.1,108,146
249.9,24.7949,0.545807,1.03305,0.0920864,0.1,108,146
249.95,24.7975,0.550107,1.03765,0.0916921,0.1,109,146
250,24.8,0.554419,1.04222,0.0912979,0.1,109,146
250.05,24.8025,0.558742,1.04678,0.0909037,0.1,109,146
250.1,24.805,0.563077,1.05131,0.0905094,0.1,109,146
250.15,24.8075,0.567423,1.05583,0.0901152,0.1,109,146
250.2,24.8099,0.57178,1.06032,0.089721,0.1,109,146
250.25,24.8124,0.576148,1.0648,0.0893267,0.1,109,146
250.3,24.8148,0.580527,1.06926,0.0889325,0.1,109,146
250.35,24.8172,0.584917,1.07369,0.0885383,0.1,109,145
250.4,24.8196,0.589317,1.07811,0.088144,0.1,109,145
250.45,24.8219,0.593727,1.08251,0.0877498,0.1,109,145
250.5,24.8243,0.598148,1.08688,0.0873556,0.1,109,145
250.55,24.8266,0.602579,1.09124,0.0869613,0.1,110,145
250.6,24.8289,0.60702,1.09558,0.0865671,0.1,110,145
250.65,24.8311,0.611471,1.0999,0.0861729,0.1,110,145
250.7,24.8334,0.615932,1.1042,0.0857786,0.1,110,145
250.75,24.8356,0.620402,1.10848,0.0853844,0.1,110,145
250.8,24.8379,0.624882,1.11274,0.0849902,0.1,110,145
250.85,24.8401,0.629371,1.11698,0.0845959,0.1,110,145
250.9,24.8423,0.63387,1.1212,0.0842017,0.1,110,145
250.95,24.8444,0.638377,1.1254,0.0838075,0.1,110,144
251,24.8466,0.642894,1.12958,0.0834132,0.1,110,144
251.05,24.8487,0.64742,1.13374,0.083019,0.1,110,144
251.1,24.8508,0.651954,1.13788,0.0826248,0.1,110,144
251.15,24.8529,0.656497,1.142,0.0822305,0.1,111,144
251.2,24.8549,0.661049,1.1461,0.0818363,0.1,111,144
251.25,24.857,0.665609,1.15018,0.081442,0.1,111,144
251.3,24.859,0.670177,1.15425,0.0810478,0.1,111,144
251.35,24.861,0.674754,1.15829,0.0806536,0.1,111,144
251.4,24.863,0.679338,1.16231,0.0802593,0.1,111,144
251.45,24.865,0.683931,1.16631,0.0798651,0.1,111,144
251.5,24.867,0.688531,1.1703,0.0794709,0.1,111,144
251.55,24.8689,0.69314,1.17426,0.0790766,0.1,111,143
251.6,24.8708,0.697755,1.17821,0.0786824,0.1,111,143
251.65,24.8727,0.702379,1.18213,0.0782882,0.1,111,143
251.7,24.8746,0.70701,1.18603,0.0778939,0.1,111,143
251.75,24.8765,0.711648,1.18992,0.0774997,0.1,111,143
251.8,24.8783,0.716293,1.19378,0.0771055,0.1,112,143
251.85,24.8802,0.720945,1.19763,0.0767112,0.1,112,143
251.9,24.882,0.725605,1.20146,0.076317,0.1,112,143
251.95,24.8838,0.730271,1.20526,0.0759228,0.1,112,143
252,24.8856,0.734944,1.20905,0.0755285,0.1,112,143
252.05,24.8873,0.739624,1.21281,0.0751343,0.1,112,143
252.1,24.8891,0.74431,1.21656,0.0747401,0.1,112,143
252.15,24.8908,0.749003,1.22029,0.0743458,0.1,112,143
252.2,24.8925,0.753702,1.224,0.0739516,0.1,112,142
252.25,24.8942,0.758408,1.22768,0.0735574,0.1,112,142
252.3,24.8959,0.763119,1.23135,0.0731631,0.1,112,142
252.35,24.8975,0.767837,1.235,0.0727689,0.1,112,142
252.4,24.8992,0.772561,1.23863,0.0723747,0.1,113,142
252.45,24.9008,0.77729,1.24224,0.0719804,0.1,113,142
252.5,24.9024,0.782026,1.24583,0.0715862,0.1,113,142
252.55,24.904,0.786767,1.2494,0.0711919,0.1,113,142
252.6,24.9055,0.791514,1.25295,0.0707977,0.1,113,142
252.65,24.9071,0.796266,1.25648,0.0704035,0.1,113,142
252.7,24.9086,0.801024,1.25999,0.0700092,0.1,113,142
252.75,24.9102,0.805787,1.26348,0.069615,0.1,113,142
252.8,24.9117,0.810555,1.26695,0.0692208,0.1,113,141
252.85,24.9132,0.815329,1.2704,0.0688265,0.1,113,141
252.9,24.9146,0.820108,1.27383,0.0684323,0.1,113,141
252.95,24.9161,0.824891,1.27724,0.0680381,0.1,113,141
253,24.9175,0.82968,1.28063,0.0676438,0.1,113,141
253.05,24.9189,0.834473,1.28401,0.0672496,0.1,114,141
253.1,24.9203,0.839271,1.28736,0.0668554,0.1,114,141
253.15,24.9217,0.844074,1.29069,0.0664611,0.1,114,141
253.2,24.9231,0.848882,1.294,0.0660669,0.1,114,141
253.25,24.9245,0.853694,1.2973,0.0656727,0.1,114,141
253.3,24.9258,0.85851,1.30057,0.0652784,0.1,114,141
253.35,24.9271,0.863331,1.30383,0.0648842,0.1,114,141
253.4,24.9285,0.868156,1.30706,0.06449,0.1,114,141
253.45,24.9297,0.872985,1.31027,0.0640957,0.1,114,140
253.5,24.931,0.877818,1.31347,0.0637015,0.1,114,140
253.55,24.9323,0.882656,1.31665,0.0633073,0.1,114,140
253.6,24.9335,0.887497,1.3198,0.062913,0.1,114,140
253.65,24.9348,0.892342,1.32294,0.0625188,0.1,115,140
253.7,24.936,0.897191,1.32605,0.0621246,0.1,115,140
253.75,24.9372,0.902044,1.32915,0.0617303,0.1,115,140
253.8,24.9384,0.906901,1.33223,0.0613361,0.1,115,140
253.85,24.9396,0.911761,1.33528,0.0609418,0.1,115,140
253.9,24.9407,0.916625,1.33832,0.0605476,0.1,115,140
253.95,24.9419,0.921492,1.34134,0.0601534,0.1,115,140
254,24.943,0.926363,1.34434,0.0597591,0.1,115,140
254.05,24.9441,0.931237,1.34731,0.0593649,0.1,115,139
254.1,24.9452,0.936114,1.35027,0.0589707,0.1,115,139
254.15,24.9463,0.940994,1.35321,0.0585764,0.1,115,139
254.2,24.9474,0.945878,1.35613,0.0581822,0.1,115,139
254.25,24.9484,0.950765,1.35903,0.057788,0.1,116,139
254.3,24.9495,0.955655,1.36191,0.0573937,0.1,116,139
254.35,24.9505,0.960548,1.36477,0.0569995,0.1,116,139
254.4,24.9515,0.965443,1.36761,0.0566053,0.1,116,139
254.45,24.9525,0.970342,1.37043,0.056211,0.1,116,139
254.5,24.9535,0.975243,1.37323,0.0558168,0.1,116,139
254.55,24.9545,0.980147,1.37601,0.0554226,0.1,116,139
254.6,24.9554,0.985054,1.37877,0.0550283,0.1,116,139
254.65,24.9564,0.989964,1.38151,0.0546341,0.1,116,138
254.7,24.9573,0.994876,1.38423,0.0542399,0.1,116,138
254.75,24.9582,0.99979,1.38694,0.0538456,0.1,116,138
254.8,24.9592,1.00471,1.38962,0.0534514,0.1,116,138
254.85,24.96,1.00963,1.39228,0.0530572,0.1,116,138
254.9,24.9609,1.01455,1.39492,0.0526629,0.1,117,138
254.95,24.9618,1.01947,1.39755,0.0522687,0.1,117,138
255,24.9627,1.0244,1.40015,0.0518745,0.1,117,138
255.05,24.9635,1.02933,1.40274,0.0514802,0.1,117,138
255.1,24.9643,1.03426,1.4053,0.051086,0.1,117,138
255.15,24.9651,1.03919,1.40784,0.0506917,0.1,117,138
255.2,24.9659,1.04412,1.41037,0.0502975,0.1,117,138
255.25,24.9667,1.04906,1.41287,0.0499033,0.1,117,138
255.3,24.9675,1.054,1.41536,0.049509,0.1,117,137
255.35,24.9683,1.05894,1.41782,0.0491148,0.1,117,137
255.4,24.969,1.06388,1.42027,0.0487206,0.1,117,137
255.45,24.9698,1.06883,1.4227,0.0483263,0.1,117,137
255.5,24.9705,1.07377,1.4251,0.0479321,0.1,118,137
255.55,24.9712,1.07872,1.42749,0.0475379,0.1,118,137
255.6,24.9719,1.08367,1.42986,0.0471436,0.1,118,137
255.65,24.9726,1.08862,1.4322,0.0467494,0.1,118,137
255.7,24.9733,1.09358,1.43453,0.0463552,0.1,118,137
255.75,24.974,1.09853,1.43684,0.0459609,0.1,118,137
255.8,24.9747,1.10349,1.43913,0.0455667,0.1,118,137
255.85,24.9753,1.10844,1.4414,0.0451725,0.1,118,137
255.9,24.976,1.1134,1.44365,0.0447782,0.1,118,136
255.95,24.9766,1.11836,1.44587,0.044384,0.1,118,136
256,24.9772,1.12332,1.44808,0.0439898,0.1,118,136
256.05,24.9778,1.12829,1.45027,0.0435955,0.1,118,136
256.1,24.9784,1.13325,1.45244,0.0432013,0.1,118,136
256.15,24.979,1.13822,1.45459,0.0428071,0.1,119,136
256.2,24.9796,1.14318,1.45672,0.0424128,0.1,119,136
256.25,24.9801,1.14815,1.45883,0.0420186,0.1,119,136
256.3,24.9807,1.15312,1.46093,0.0416244,0.1,119,136
256.35,24.9812,1.15809,1.463,0.0412301,0.1,119,136
256.4,24.9818,1.16306,1.46505,0.0408359,0.1,119,136
256.45,24.9823,1.16804,1.46708,0.0404416,0.1,119,136
256.5,24.9828,1.17301,1.46909,0.0400474,0.1,119,136
256.55,24.9833,1.17799,1.47109,0.0396532,0.1,119,135
256.6,24.9838,1.18296,1.47306,0.0392589,0.1,119,135
256.65,24.9843,1.18794,1.47501,0.0388647,0.1,119,135
256.7,24.9847,1.19291,1.47695,0.0384705,0.1,119,135
256.75,24.9852,1.19789,1.47886,0.0380762,0.1,120,135
256.8,24.9857,1.20287,1.48075,0.037682,0.1,120,135
256.85,24.9861,1.20785,1.48263,0.0372878,0.1,120,135
256.9,24.9865,1.21283,1.48448,0.0368935,0.1,120,135
256.95,24.987,1.21782,1.48632,0.0364993,0.1,120,135
257,24.9874,1.2228,1.48813,0.0361051,0.1,120,135
257.05,24.9878,1.22778,1.48993,0.0357108,0.1,120,135
257.1,24.9882,1.23277,1.4917,0.0353166,0.1,120,135
257.15,24.9886,1.23775,1.49346,0.0349224,0.1,120,134
257.2,24.989,1.24274,1.49519,0.0345281,0.1,120,134
257.25,24.9893,1.24772,1.49691,0.0341339,0.1,120,134
257.3,24.9897,1.25271,1.49861,0.0337397,0.1,120,134
257.35,24.9901,1.2577,1.50029,0.0333454,0.1,121,134
257.4,24.9904,1.26268,1.50194,0.0329512,0.1,121,134
257.45,24.9907,1.26767,1.50358,0.032557,0.1,121,134
257.5,24.9911,1.27266,1.5052,0.0321627,0.1,121,134
257.55,24.9914,1.27765,1.5068,0.0317685,0.1,121,134
257.6,24.9917,1.28264,1.50838,0.0313743,0.1,121,134
257.65,24.992,1.28763,1.50993,0.03098,0.1,121,134
257.7,24.9923,1.29262,1.51147,0.0305858,0.1,121,134
257.75,24.9926,1.29761,1.51299,0.0301915,0.1,121,133
257.8,24.9929,1.30261,1.51449,0.0297973,0.1,121,133
257.85,24.9932,1.3076,1.51597,0.0294031,0.1,121,133
257.9,24.9935,1.31259,1.51743,0.0290088,0.1,121,133
257.95,24.9937,1.31758,1.51887,0.0286146,0.1,121,133
